user,dataID,filename,Question_1_1_1,Question_2_1_1,Question_2_2_1,Question_3_1_1,Question_3_2_1,Question_4_1_1,Question_4_2_1,Question_4_3_1,Question_4_4_1_5_2_1,Question_5_3_1,Question_5_5_1,Question_6_1_1,Question_6_4_1,Question_6_5_1_5_4_1,Question_6_6_1_5_1_1,Question_7_1_1,Question_7_2_1,Question_8_1_1,Question_9_1_1,Question_9_2_1,message
70,84883594,Schubert_D960_mv2_16bars_Score_07.wav,6.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,3.0,6.0,5.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,2.0,,
101,84883602,Schubert_D960_mv2_8bars_4_11.wav,6.0,6.0,5.0,7.0,7.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,
117,84883606,Schubert_D960_mv2_8bars_9_09.wav,6.0,2.0,7.0,6.0,6.0,2.0,2.0,5.0,6.0,7.0,6.0,1.0,6.0,5.0,5.0,3.0,6.0,5.0,3.0,,템포가 너무 느려졌다가 빨라져서 아티큘레이션이 짧게 느껴집니다. 그리고 왼손의 터치가 너무 강하게 느껴져서 전반적으로 딱딱한 소리로 들립니다. 
121,84883607,Schubert_D960_mv2_16bars_1_09.wav,6.0,6.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,,
121,84883618,Schubert_D960_mv2_8bars_10_16.wav,5.0,6.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,,
116,84883619,Schubert_D960_mv2_8bars_10_08.wav,5.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,,
101,84883622,Schubert_D960_mv2_16bars_1_07.wav,2.0,6.0,4.0,7.0,7.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,,
121,84883627,Schubert_D960_mv2_8bars_7_03.wav,6.0,6.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,,
70,84883630,Schubert_D960_mv2_8bars_8_10.wav,6.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,,
121,84883632,Schubert_D960_mv2_8bars_8_04.wav,6.0,6.0,2.0,6.0,2.0,3.0,6.0,5.0,2.0,2.0,6.0,4.0,5.0,6.0,2.0,5.0,4.0,4.0,6.0,,
113,84883634,Schubert_D960_mv2_8bars_8_16.wav,2.0,3.0,5.0,5.0,6.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,,템포가 느린곡이긴하지만 중간중간에 당겨지는 부분에서는 좀 더 여유가 있으면 더 좋지 않았을까 생각됨
117,84883636,Schubert_D960_mv2_8bars_6_11.wav,7.0,7.0,2.0,6.0,6.0,2.0,7.0,2.0,6.0,5.0,5.0,3.0,6.0,6.0,3.0,2.0,5.0,5.0,6.0,,양손의 밸런스가 좋습니다. 
116,84883639,Schubert_D960_mv2_8bars_6_12.wav,2.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,,
121,84883642,Schubert_D960_mv2_8bars_10_09.wav,2.0,2.0,3.0,5.0,2.0,4.0,6.0,2.0,5.0,5.0,5.0,3.0,4.0,6.0,5.0,2.0,6.0,4.0,6.0,,
101,84883643,Schubert_D960_mv2_8bars_8_14.wav,2.0,5.0,6.0,6.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,6.0,4.0,3.0,,
70,84883647,Schubert_D960_mv2_8bars_8_02.wav,6.0,2.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,2.0,3.0,5.0,6.0,6.0,6.0,3.0,5.0,3.0,3.0,,
121,84883652,Schubert_D960_mv2_8bars_9_17.wav,6.0,6.0,2.0,6.0,2.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,4.0,6.0,2.0,5.0,4.0,5.0,6.0,,
121,84883658,Schubert_D960_mv2_16bars_1_04.wav,2.0,2.0,3.0,6.0,2.0,6.0,6.0,2.0,6.0,5.0,6.0,2.0,4.0,6.0,6.0,2.0,6.0,4.0,4.0,,
101,84883659,Schubert_D960_mv2_16bars_Score_03.wav,2.0,6.0,4.0,7.0,6.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,,
116,84883667,Schubert_D960_mv2_8bars_10_06.wav,2.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,,
121,84883672,Schubert_D960_mv2_8bars_6_01.wav,6.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,6.0,6.0,2.0,6.0,2.0,5.0,4.0,4.0,5.0,,
117,84883677,Schubert_D960_mv2_16bars_Score_05.wav,1.0,6.0,6.0,7.0,7.0,1.0,7.0,2.0,3.0,7.0,1.0,3.0,1.0,1.0,3.0,5.0,7.0,1.0,1.0,,페달이 너무 지저분합니다. 아티큘레이션의 구분이 없고 기계적으로 느껴집니다. 
70,84883685,Schubert_D960_mv2_8bars_10_04.wav,6.0,2.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,2.0,5.0,3.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,,
121,84883686,Schubert_D960_mv2_8bars_7_17.wav,6.0,6.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,,
101,84883693,Schubert_D960_mv2_8bars_8_06.wav,3.0,5.0,4.0,6.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,5.0,6.0,4.0,3.0,5.0,5.0,5.0,,
116,84883696,Schubert_D960_mv2_8bars_7_02.wav,2.0,6.0,2.0,5.0,2.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,4.0,6.0,,
121,84883700,Schubert_D960_mv2_8bars_10_15.wav,2.0,6.0,2.0,6.0,2.0,6.0,6.0,2.0,5.0,2.0,6.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,6.0,,
117,84883704,Schubert_D960_mv2_8bars_7_14.wav,6.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,4.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,,페달의 사용으로 음악이 흐름이 없고 끊깁니다. 
121,84883706,Schubert_D960_mv2_16bars_Score_06.wav,2.0,2.0,2.0,6.0,2.0,6.0,6.0,2.0,6.0,2.0,6.0,2.0,6.0,6.0,6.0,2.0,6.0,4.0,6.0,,
91,84883708,Schubert_D960_mv2_16bars_1_02.wav,4.0,6.0,1.0,7.0,5.0,6.0,7.0,3.0,6.0,2.0,5.0,7.0,6.0,6.0,6.0,3.0,6.0,7.0,6.0,,처음에 박자를 잡기 어려웠는데 왼손의 반복적인 리듬을 통해 박자를 파악할 수 있었으며 중간에 변박인가요?? 페달음이 끊기지 않고 연결되는 것을 제외하고는 터치나 음색이 괜찮았습니다.
70,84883710,Schubert_D960_mv2_8bars_10_14.wav,5.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,
101,84883713,Schubert_D960_mv2_16bars_0_05.wav,2.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,6.0,5.0,3.0,4.0,5.0,5.0,,
121,84883716,Schubert_D960_mv2_8bars_8_05.wav,6.0,6.0,6.0,3.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,5.0,3.0,4.0,3.0,,
121,84883721,Schubert_D960_mv2_8bars_10_17.wav,6.0,6.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,,
70,84883731,Schubert_D960_mv2_8bars_8_11.wav,6.0,2.0,2.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,,
101,84883732,Schubert_D960_mv2_8bars_9_10.wav,2.0,4.0,4.0,7.0,3.0,5.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,6.0,5.0,3.0,6.0,5.0,5.0,,
121,84883733,Schubert_D960_mv2_16bars_Score_02.wav,6.0,6.0,2.0,6.0,2.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,,
117,84883736,Schubert_D960_mv2_8bars_8_13.wav,6.0,7.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,7.0,5.0,5.0,1.0,3.0,2.0,1.0,7.0,1.0,1.0,,밸런스는 나쁘지 않으나 오른손 멜로디가 너무 도드라지게 들립니다. 
121,84883746,Schubert_D960_mv2_8bars_9_06.wav,2.0,2.0,2.0,6.0,2.0,5.0,6.0,2.0,5.0,2.0,6.0,3.0,4.0,6.0,5.0,3.0,5.0,4.0,6.0,,
121,84883759,Schubert_D960_mv2_8bars_6_07.wav,2.0,2.0,2.0,6.0,2.0,6.0,6.0,2.0,6.0,2.0,6.0,2.0,5.0,6.0,6.0,2.0,6.0,4.0,6.0,,
70,84883762,Schubert_D960_mv2_16bars_1_01.wav,6.0,3.0,3.0,5.0,5.0,6.0,6.0,4.0,6.0,2.0,5.0,6.0,3.0,6.0,6.0,5.0,4.0,4.0,4.0,,
101,84883764,Schubert_D960_mv2_8bars_6_09.wav,1.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,6.0,4.0,3.0,5.0,5.0,5.0,,
121,84883771,Schubert_D960_mv2_8bars_9_08.wav,2.0,2.0,2.0,6.0,2.0,5.0,6.0,5.0,4.0,2.0,6.0,3.0,4.0,6.0,2.0,6.0,5.0,4.0,6.0,,
121,84883781,Schubert_D960_mv2_8bars_10_07.wav,2.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,,
117,84883785,Schubert_D960_mv2_8bars_8_03.wav,5.0,6.0,6.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0,3.0,6.0,2.0,3.0,,처음 아티큘레이션의 흐름은 좋으나 밸런스면에서 왼손이 잘 안들려서 오른손만 도드라지게 들립니다. 
121,84883798,Schubert_D960_mv2_8bars_9_11.wav,2.0,2.0,2.0,6.0,2.0,6.0,6.0,5.0,2.0,2.0,6.0,2.0,4.0,6.0,2.0,6.0,5.0,5.0,4.0,,
101,84883799,Schubert_D960_mv2_8bars_3_11.wav,2.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,2.0,5.0,5.0,5.0,4.0,,
70,84883808,Schubert_D960_mv2_8bars_7_08.wav,6.0,2.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,6.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,,
121,84883811,Schubert_D960_mv2_8bars_7_09.wav,2.0,2.0,6.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,,
28,84883826,Schubert_D960_mv2_8bars_7_16.wav,7.0,7.0,2.0,6.0,5.0,2.0,6.0,4.0,2.0,5.0,3.0,5.0,4.0,6.0,2.0,5.0,3.0,7.0,3.0,,
101,84883830,Schubert_D960_mv2_16bars_1_03.wav,3.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,6.0,4.0,5.0,5.0,,
121,84883832,Schubert_D960_mv2_8bars_7_05.wav,6.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,6.0,4.0,5.0,2.0,6.0,4.0,4.0,5.0,,
91,84883833,Schubert_D960_mv2_16bars_0_08.wav,1.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,,
121,84883845,Schubert_D960_mv2_16bars_1_06.wav,2.0,2.0,2.0,6.0,6.0,6.0,6.0,2.0,6.0,2.0,6.0,2.0,5.0,6.0,6.0,2.0,6.0,5.0,6.0,,
70,84883852,Schubert_D960_mv2_8bars_9_15.wav,6.0,2.0,5.0,3.0,3.0,5.0,6.0,4.0,5.0,6.0,4.0,2.0,3.0,3.0,5.0,5.0,4.0,2.0,2.0,,
117,84883856,Schubert_D960_mv2_8bars_9_03.wav,3.0,6.0,6.0,6.0,6.0,2.0,5.0,2.0,6.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,,뒤로 갈수록 다이내믹이 커지면서 오른손을 다소 때려치는 부분이 있으므로 무게를 주어서 소리에 힘을 주는 것이 좋을 듯 합니다. 
121,84883858,Schubert_D960_mv2_8bars_6_08.wav,2.0,2.0,6.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,,
101,84883861,Schubert_D960_mv2_8bars_10_01.wav,2.0,5.0,4.0,6.0,4.0,4.0,5.0,6.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
28,84883862,Schubert_D960_mv2_8bars_6_05.wav,3.0,6.0,2.0,7.0,6.0,7.0,7.0,0.0,5.0,3.0,3.0,5.0,3.0,5.0,6.0,5.0,3.0,6.0,2.0,,
121,84883875,Schubert_D960_mv2_16bars_1_05.wav,2.0,2.0,2.0,6.0,2.0,6.0,6.0,2.0,5.0,2.0,6.0,2.0,4.0,6.0,5.0,2.0,6.0,4.0,6.0,,
121,84883882,Schubert_D960_mv2_8bars_7_12.wav,6.0,6.0,6.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,,
28,84883884,Schubert_D960_mv2_8bars_7_11.wav,3.0,5.0,5.0,6.0,4.0,2.0,3.0,5.0,4.0,3.0,1.0,3.0,2.0,4.0,1.0,5.0,4.0,2.0,2.0,,
70,84883885,Schubert_D960_mv2_8bars_6_03.wav,6.0,5.0,6.0,3.0,5.0,3.0,3.0,5.0,2.0,6.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,,
101,84883886,Schubert_D960_mv2_8bars_8_15.wav,3.0,6.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,6.0,5.0,6.0,6.0,5.0,,
117,84883892,Schubert_D960_mv2_8bars_9_07.wav,2.0,6.0,2.0,7.0,6.0,3.0,5.0,2.0,4.0,1.0,3.0,3.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,,두번째 나오는 프레이즈를 앞부분과는 조금 다르게 구분지어서 노래하면 더 좋을 것 같습니다. 
121,84883896,Schubert_D960_mv2_8bars_8_07.wav,2.0,2.0,2.0,6.0,6.0,6.0,6.0,2.0,6.0,2.0,6.0,2.0,5.0,6.0,6.0,2.0,6.0,4.0,6.0,,
121,84883904,Schubert_D960_mv2_8bars_7_13.wav,6.0,6.0,5.0,3.0,4.0,2.0,2.0,5.0,2.0,6.0,4.0,5.0,4.0,2.0,2.0,5.0,4.0,4.0,3.0,,
98,84883907,Schubert_D960_mv2_16bars_Score_04.wav,6.0,5.0,3.0,6.0,5.0,2.0,6.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,2.0,5.0,4.0,6.0,,약간의 템포 조절과 강약을 통해 곡의 느낌을 표현한거 같습니다. 
70,84883910,Schubert_D960_mv2_8bars_9_13.wav,6.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,,
101,84883917,Schubert_D960_mv2_8bars_7_10.wav,2.0,5.0,6.0,6.0,2.0,5.0,6.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,,
121,84883918,Schubert_D960_mv2_16bars_0_06.wav,2.0,2.0,2.0,6.0,2.0,6.0,6.0,2.0,6.0,2.0,6.0,2.0,6.0,6.0,6.0,2.0,6.0,4.0,6.0,,
113,84883919,Schubert_D960_mv2_8bars_6_13.wav,6.0,1.0,6.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,,원곡에 비해 연주자의 연주적 표현이 솔직히 너무 별로였다.
121,84883928,Schubert_D960_mv2_8bars_10_13.wav,6.0,6.0,5.0,3.0,4.0,2.0,2.0,5.0,2.0,5.0,3.0,5.0,4.0,2.0,2.0,5.0,4.0,4.0,3.0,,
91,84883930,Schubert_D960_mv2_8bars_6_02.wav,2.0,7.0,1.0,6.0,7.0,6.0,6.0,3.0,6.0,2.0,7.0,6.0,7.0,7.0,7.0,2.0,6.0,7.0,6.0,,너무 긴 페달의 사용으로 자칫 지저분하게 들릴 수 있는 아쉬움을 제외하고는 연주의 여백과 음의 세기등 다른 부분은 괜찮았습니다. 
28,84883940,Schubert_D960_mv2_8bars_8_17.wav,6.0,3.0,2.0,3.0,1.0,6.0,5.0,3.0,5.0,2.0,2.0,5.0,6.0,7.0,5.0,3.0,3.0,6.0,5.0,,
121,84883944,Schubert_D960_mv2_8bars_6_17.wav,6.0,6.0,2.0,6.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,,
101,84883947,Schubert_D960_mv2_16bars_0_02.wav,2.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,2.0,5.0,5.0,4.0,3.0,,
121,84883960,Schubert_D960_mv2_8bars_2_11.wav,2.0,2.0,2.0,6.0,2.0,6.0,6.0,2.0,6.0,2.0,6.0,2.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,,
28,84883964,Schubert_D960_mv2_8bars_9_04.wav,6.0,6.0,3.0,5.0,5.0,3.0,4.0,6.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0,2.0,5.0,3.0,,
93,84883966,Schubert_D960_mv2_8bars_7_15.wav,6.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,3.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,5.0,4.0,8.0,,한 음 한 음을 꾹꾹 눌러치는 느낌이다.
121,84883970,Schubert_D960_mv2_8bars_6_15.wav,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,
28,84883974,Schubert_D960_mv2_8bars_9_02.wav,3.0,6.0,6.0,7.0,5.0,7.0,7.0,1.0,5.0,3.0,7.0,0.0,6.0,6.0,6.0,3.0,6.0,5.0,6.0,,
70,84883975,Schubert_D960_mv2_8bars_7_06.wav,3.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,,
101,84883979,Schubert_D960_mv2_16bars_0_03.wav,2.0,5.0,4.0,6.0,3.0,3.0,5.0,5.0,4.0,2.0,5.0,4.0,5.0,6.0,3.0,5.0,3.0,5.0,5.0,,
91,84883980,Schubert_D960_mv2_16bars_1_08.wav,3.0,6.0,3.0,6.0,6.0,6.0,6.0,3.0,5.0,2.0,6.0,6.0,6.0,6.0,5.0,3.0,6.0,6.0,4.0,,
121,84883985,Schubert_D960_mv2_8bars_7_01.wav,6.0,6.0,2.0,6.0,5.0,6.0,6.0,5.0,2.0,2.0,6.0,5.0,5.0,6.0,2.0,5.0,4.0,4.0,6.0,,
113,84883991,Schubert_D960_mv2_8bars_7_07.wav,2.0,2.0,6.0,5.0,3.0,5.0,4.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,2.0,,좀 서두르는 느낌이다. 음악적 표현이 좀더 세심하게 나오면 좋겠다. 중간에 약간 뭉개지는 느낌이든다.
28,84883993,Schubert_D960_mv2_8bars_8_01.wav,6.0,2.0,6.0,7.0,6.0,1.0,3.0,7.0,1.0,5.0,1.0,5.0,1.0,3.0,1.0,6.0,2.0,1.0,1.0,,
121,84883994,Schubert_D960_mv2_16bars_Score_01.wav,6.0,6.0,2.0,6.0,2.0,5.0,5.0,5.0,2.0,2.0,6.0,6.0,5.0,6.0,2.0,6.0,2.0,4.0,6.0,,
101,84884001,Schubert_D960_mv2_8bars_8_08.wav,3.0,4.0,5.0,2.0,2.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,,
121,84884004,Schubert_D960_mv2_8bars_10_02.wav,6.0,6.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,,
93,84884005,Schubert_D960_mv2_8bars_10_11.wav,3.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,6.0,,왼손의 연주가 뮤트페달을 밟고하는 연주같다.
70,84884007,Schubert_D960_mv2_16bars_0_07.wav,5.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,6.0,2.0,6.0,3.0,6.0,6.0,5.0,3.0,5.0,6.0,6.0,,
98,84884009,Schubert_D960_mv2_8bars_5_11.wav,2.0,6.0,2.0,6.0,6.0,2.0,6.0,6.0,2.0,2.0,3.0,5.0,5.0,6.0,6.0,5.0,3.0,3.0,4.0,,잔잔한 음률 속에서 감정을 섬세하게 잘 표현 하였습니다.
121,84884010,Schubert_D960_mv2_8bars_10_05.wav,6.0,6.0,3.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,
28,84884013,Schubert_D960_mv2_8bars_6_16.wav,3.0,5.0,5.0,7.0,2.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,6.0,2.0,3.0,2.0,3.0,3.0,,
121,84884017,Schubert_D960_mv2_8bars_10_10.wav,6.0,2.0,2.0,6.0,2.0,6.0,6.0,2.0,6.0,2.0,6.0,2.0,5.0,6.0,6.0,2.0,6.0,4.0,6.0,,
91,84884018,Schubert_D960_mv2_16bars_Score_08.wav,1.0,6.0,3.0,4.0,7.0,4.0,5.0,3.0,2.0,6.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,,처음과 다르게 끝에는 페달과 아티큘레이션이 없는 건조함
101,84884019,Schubert_D960_mv2_16bars_0_04.wav,2.0,6.0,3.0,7.0,6.0,5.0,6.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,6.0,5.0,,
28,84884023,Schubert_D960_mv2_16bars_0_01.wav,1.0,2.0,6.0,2.0,4.0,1.0,3.0,6.0,5.0,6.0,2.0,5.0,2.0,7.0,2.0,6.0,5.0,5.0,5.0,,
70,84884024,Schubert_D960_mv2_8bars_10_12.wav,6.0,2.0,2.0,6.0,6.0,2.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,,
121,84884025,Schubert_D960_mv2_8bars_10_03.wav,6.0,6.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,,
121,84884029,Schubert_D960_mv2_8bars_8_12.wav,6.0,6.0,2.0,6.0,6.0,5.0,6.0,5.0,2.0,2.0,5.0,4.0,4.0,5.0,2.0,5.0,3.0,4.0,6.0,,
28,84884032,Schubert_D960_mv2_8bars_8_09.wav,6.0,6.0,5.0,4.0,2.0,3.0,2.0,5.0,6.0,3.0,5.0,2.0,3.0,3.0,3.0,7.0,6.0,3.0,4.0,,
101,84884033,Schubert_D960_mv2_8bars_6_04.wav,3.0,5.0,6.0,6.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,,
121,84884036,Schubert_D960_mv2_8bars_6_10.wav,2.0,2.0,2.0,6.0,5.0,6.0,6.0,2.0,6.0,2.0,6.0,2.0,4.0,6.0,6.0,2.0,6.0,4.0,6.0,,
113,84884037,Schubert_D960_mv2_8bars_7_04.wav,3.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,,초반에 연주를 너무 끄는 듯한 느낌이 들었다.
28,84884043,Schubert_D960_mv2_8bars_9_05.wav,1.0,6.0,2.0,6.0,5.0,7.0,6.0,6.0,2.0,3.0,3.0,5.0,3.0,6.0,2.0,4.0,2.0,2.0,2.0,,
93,84884044,Schubert_D960_mv2_8bars_9_16.wav,3.0,6.0,1.0,5.0,6.0,2.0,6.0,4.0,1.0,1.0,3.0,4.0,5.0,6.0,2.0,4.0,4.0,6.0,6.0,,연주를 느리게하는건가라는 생각이 들었으나 원래 박자에 맞춰 느리게 연주하는걸수도있겠다라는 생각이 들었다.
121,84884046,Schubert_D960_mv2_8bars_6_14.wav,6.0,6.0,2.0,6.0,2.0,5.0,5.0,3.0,2.0,2.0,5.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,5.0,,
70,84884048,Schubert_D960_mv2_16bars_Score_09.wav,5.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,2.0,6.0,4.0,5.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,,
98,84884051,Schubert_D960_mv2_8bars_9_01.wav,2.0,4.0,2.0,5.0,3.0,2.0,4.0,6.0,2.0,2.0,2.0,5.0,2.0,6.0,3.0,6.0,2.0,2.0,3.0,,중압감있는 왼손 베이스에 오른손 선율의 주제가 잘 들립니다.
121,84884056,Schubert_D960_mv2_8bars_9_12.wav,6.0,6.0,2.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,6.0,6.0,4.0,6.0,2.0,5.0,3.0,4.0,6.0,,
91,84884057,Schubert_D960_mv2_8bars_9_14.wav,2.0,7.0,3.0,5.0,2.0,6.0,6.0,2.0,2.0,1.0,7.0,7.0,5.0,7.0,6.0,3.0,5.0,3.0,5.0,,
101,84884061,Schubert_D960_mv2_8bars_6_06.wav,2.0,5.0,4.0,7.0,3.0,2.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,5.0,4.0,,
28,84884063,Schubert_D960_mv2_16bars_Score_07.wav,2.0,6.0,6.0,6.0,5.0,2.0,3.0,6.0,5.0,5.0,1.0,3.0,3.0,5.0,2.0,6.0,1.0,2.0,2.0,,
121,84884065,Schubert_D960_mv2_8bars_4_11.wav,6.0,2.0,2.0,6.0,2.0,6.0,6.0,4.0,5.0,2.0,6.0,2.0,4.0,6.0,2.0,5.0,5.0,5.0,6.0,,
121,84884072,Schubert_D960_mv2_8bars_9_09.wav,2.0,2.0,2.0,6.0,2.0,6.0,6.0,2.0,6.0,2.0,6.0,2.0,4.0,6.0,6.0,2.0,6.0,4.0,6.0,,
70,84884073,Schubert_D960_mv2_16bars_1_09.wav,6.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,,
